,date,open
153,2016-01-07,0.94
154,2016-01-08,0.985
155,2016-01-09,0.985
156,2016-01-10,1.0
157,2016-01-11,1.08
158,2016-01-12,1.22
159,2016-01-13,1.14
160,2016-01-14,1.16
161,2016-01-15,1.2
162,2016-01-16,1.22
163,2016-01-17,1.31
164,2016-01-18,1.47
165,2016-01-19,1.22
166,2016-01-20,1.54
167,2016-01-21,1.54
168,2016-01-22,1.52
169,2016-01-23,2.03
170,2016-01-24,2.1
171,2016-01-25,2.5
172,2016-01-26,2.3
173,2016-01-27,2.42
174,2016-01-28,2.55
175,2016-01-29,2.41
176,2016-01-30,2.44
177,2016-01-31,2.2
178,2016-02-01,2.17
179,2016-02-02,2.45
180,2016-02-03,2.53
181,2016-02-04,2.57
182,2016-02-05,2.56
183,2016-02-06,2.53
184,2016-02-07,3.0
185,2016-02-08,3.16
186,2016-02-09,3.76
187,2016-02-10,4.35
188,2016-02-11,6.38
189,2016-02-12,5.27
190,2016-02-13,5.22
191,2016-02-14,5.2
192,2016-02-15,5.22
193,2016-02-16,4.25
194,2016-02-17,3.86
195,2016-02-18,4.36
196,2016-02-19,4.45
197,2016-02-20,4.37
198,2016-02-21,4.63
199,2016-02-22,5.6
200,2016-02-23,5.7
201,2016-02-24,6.23
202,2016-02-25,5.93
203,2016-02-26,6.03
204,2016-02-27,6.31
205,2016-02-28,6.5
206,2016-02-29,6.35
207,2016-03-01,7.59
208,2016-03-02,8.7
209,2016-03-03,9.35
210,2016-03-04,9.96
211,2016-03-05,11.0
212,2016-03-06,10.98
213,2016-03-07,9.5
214,2016-03-08,9.88
215,2016-03-09,11.55
216,2016-03-10,11.11
217,2016-03-11,11.25
218,2016-03-12,13.25
219,2016-03-13,15.0
220,2016-03-14,12.5
221,2016-03-15,13.09
222,2016-03-16,12.92
223,2016-03-17,11.14
224,2016-03-18,10.75
225,2016-03-19,10.55
226,2016-03-20,10.06
227,2016-03-21,11.97
228,2016-03-22,10.96
229,2016-03-23,12.29
230,2016-03-24,11.13
231,2016-03-25,10.69
232,2016-03-26,11.0
233,2016-03-27,10.5
234,2016-03-28,11.58
235,2016-03-29,11.73
236,2016-03-30,11.88
237,2016-03-31,11.41
238,2016-04-01,11.63
239,2016-04-02,11.61
240,2016-04-03,11.58
241,2016-04-04,11.1
242,2016-04-05,10.39
243,2016-04-06,10.79
244,2016-04-07,10.08
245,2016-04-08,9.74
246,2016-04-09,9.16
247,2016-04-10,8.8
248,2016-04-11,8.72
249,2016-04-12,7.53
250,2016-04-13,8.02
251,2016-04-14,8.48
252,2016-04-15,8.22
253,2016-04-16,8.48
254,2016-04-17,9.45
255,2016-04-18,8.92
256,2016-04-19,8.77
257,2016-04-20,8.54
258,2016-04-21,8.15
259,2016-04-22,7.83
260,2016-04-23,8.31
261,2016-04-24,8.0
262,2016-04-25,7.43
263,2016-04-26,7.5
264,2016-04-27,7.77
265,2016-04-28,7.3
266,2016-04-29,7.51
267,2016-04-30,8.83
268,2016-05-01,8.76
269,2016-05-02,10.03
270,2016-05-03,9.37
271,2016-05-04,9.43
272,2016-05-05,9.79
273,2016-05-06,9.27
274,2016-05-07,9.3
275,2016-05-08,9.44
276,2016-05-09,9.32
277,2016-05-10,9.39
278,2016-05-11,9.97
279,2016-05-12,10.1
280,2016-05-13,10.48
281,2016-05-14,10.14
282,2016-05-15,9.94
283,2016-05-16,11.04
284,2016-05-17,12.26
285,2016-05-18,13.29
286,2016-05-19,14.49
287,2016-05-20,13.73
288,2016-05-21,13.95
289,2016-05-22,14.21
290,2016-05-23,13.45
291,2016-05-24,12.62
292,2016-05-25,12.53
293,2016-05-26,12.37
294,2016-05-27,11.11
295,2016-05-28,11.56
296,2016-05-29,12.28
297,2016-05-30,12.48
298,2016-05-31,13.85
299,2016-06-01,13.83
300,2016-06-02,13.78
301,2016-06-03,13.78
302,2016-06-04,13.66
303,2016-06-05,13.85
304,2016-06-06,13.96
305,2016-06-07,14.41
306,2016-06-08,14.44
307,2016-06-09,14.49
308,2016-06-10,13.97
309,2016-06-11,14.01
310,2016-06-12,15.57
311,2016-06-13,17.55
312,2016-06-14,18.7
313,2016-06-15,18.3
314,2016-06-16,20.61
315,2016-06-17,15.49
316,2016-06-18,11.36
317,2016-06-19,12.33
318,2016-06-20,11.7
319,2016-06-21,12.71
320,2016-06-22,13.21
321,2016-06-23,13.58
322,2016-06-24,14.25
323,2016-06-25,14.28
324,2016-06-26,13.82
325,2016-06-27,14.04
326,2016-06-28,12.15
327,2016-06-29,12.76
328,2016-06-30,12.4
329,2016-07-01,12.23
330,2016-07-02,12.04
331,2016-07-03,11.85
332,2016-07-04,11.34
333,2016-07-05,10.45
334,2016-07-06,10.51
335,2016-07-07,10.07
336,2016-07-08,11.3
337,2016-07-09,10.92
338,2016-07-10,10.97
339,2016-07-11,10.58
340,2016-07-12,10.54
341,2016-07-13,10.44
342,2016-07-14,11.55
343,2016-07-15,11.88
344,2016-07-16,11.59
345,2016-07-17,11.19
346,2016-07-18,11.03
347,2016-07-19,11.63
348,2016-07-20,12.54
349,2016-07-21,12.66
350,2016-07-22,14.82
351,2016-07-23,14.4
352,2016-07-24,12.63
353,2016-07-25,13.84
354,2016-07-26,12.08
355,2016-07-27,13.05
356,2016-07-28,12.87
357,2016-07-29,12.87
358,2016-07-30,12.57
359,2016-07-31,11.86
360,2016-08-01,11.04
361,2016-08-02,8.3
362,2016-08-03,10.42
363,2016-08-04,11.21
364,2016-08-05,11.05
365,2016-08-06,10.95
366,2016-08-07,10.98
367,2016-08-08,11.29
368,2016-08-09,12.22
369,2016-08-10,12.22
370,2016-08-11,11.68
371,2016-08-12,11.78
372,2016-08-13,11.56
373,2016-08-14,11.21
374,2016-08-15,11.21
375,2016-08-16,11.17
376,2016-08-17,10.77
377,2016-08-18,10.77
378,2016-08-19,10.71
379,2016-08-20,11.28
380,2016-08-21,11.14
381,2016-08-22,11.07
382,2016-08-23,11.01
383,2016-08-24,11.01
384,2016-08-25,11.35
385,2016-08-26,11.26
386,2016-08-27,11.19
387,2016-08-28,10.99
388,2016-08-29,10.95
389,2016-08-30,11.21
390,2016-08-31,11.55
391,2016-09-01,12.21
392,2016-09-02,12.08
393,2016-09-03,11.85
394,2016-09-04,11.71
395,2016-09-05,11.75
396,2016-09-06,11.7
397,2016-09-07,11.59
398,2016-09-08,11.39
399,2016-09-09,11.72
400,2016-09-10,12.05
401,2016-09-11,11.64
402,2016-09-12,11.89
403,2016-09-13,11.92
404,2016-09-14,11.97
405,2016-09-15,11.96
406,2016-09-16,12.61
407,2016-09-17,12.83
408,2016-09-18,12.39
409,2016-09-19,12.93
410,2016-09-20,14.72
411,2016-09-21,13.72
412,2016-09-22,13.11
413,2016-09-23,13.36
414,2016-09-24,12.91
415,2016-09-25,13.05
416,2016-09-26,12.89
417,2016-09-27,13.09
418,2016-09-28,13.3
419,2016-09-29,13.17
420,2016-09-30,13.24
421,2016-10-01,13.21
422,2016-10-02,13.23
423,2016-10-03,13.45
424,2016-10-04,13.32
425,2016-10-05,13.09
426,2016-10-06,12.87
427,2016-10-07,12.68
428,2016-10-08,12.24
429,2016-10-09,12.06
430,2016-10-10,11.74
431,2016-10-11,11.75
432,2016-10-12,11.77
433,2016-10-13,12.02
434,2016-10-14,11.9
435,2016-10-15,11.96
436,2016-10-16,11.93
437,2016-10-17,11.98
438,2016-10-18,12.5
439,2016-10-19,11.98
440,2016-10-20,12.05
441,2016-10-21,12.07
442,2016-10-22,12.06
443,2016-10-23,11.95
444,2016-10-24,11.93
445,2016-10-25,11.38
446,2016-10-26,11.5
447,2016-10-27,11.43
448,2016-10-28,11.08
449,2016-10-29,10.39
450,2016-10-30,11.22
451,2016-10-31,10.91
452,2016-11-01,10.75
453,2016-11-02,10.82
454,2016-11-03,10.86
455,2016-11-04,11.13
456,2016-11-05,11.11
457,2016-11-06,10.97
458,2016-11-07,10.9
459,2016-11-08,10.86
460,2016-11-09,10.64
461,2016-11-10,10.52
462,2016-11-11,10.29
463,2016-11-12,9.96
464,2016-11-13,10.13
465,2016-11-14,10.0
466,2016-11-15,10.22
467,2016-11-16,10.01
468,2016-11-17,9.95
469,2016-11-18,9.53
470,2016-11-19,9.7
471,2016-11-20,9.57
472,2016-11-21,9.56
473,2016-11-22,9.84
474,2016-11-23,9.78
475,2016-11-24,9.22
476,2016-11-25,9.39
477,2016-11-26,9.34
478,2016-11-27,8.91
479,2016-11-28,8.66
480,2016-11-29,8.18
481,2016-11-30,8.59
482,2016-12-01,8.44
483,2016-12-02,7.65
484,2016-12-03,7.9
485,2016-12-04,7.54
486,2016-12-05,6.69
487,2016-12-06,7.61
488,2016-12-07,8.35
489,2016-12-08,8.3
490,2016-12-09,8.52
491,2016-12-10,8.09
492,2016-12-11,8.2
493,2016-12-12,8.45
494,2016-12-13,8.4
495,2016-12-14,8.23
496,2016-12-15,7.76
497,2016-12-16,7.85
498,2016-12-17,7.66
499,2016-12-18,7.89
500,2016-12-19,7.61
501,2016-12-20,7.59
502,2016-12-21,7.87
503,2016-12-22,7.64
504,2016-12-23,7.16
505,2016-12-24,7.23
506,2016-12-25,7.19
507,2016-12-26,7.21
508,2016-12-27,7.15
509,2016-12-28,7.57
510,2016-12-29,8.21
511,2016-12-30,8.16
512,2016-12-31,8.05
513,2017-01-01,8.14
514,2017-01-02,8.33
515,2017-01-03,9.59
516,2017-01-04,10.88
517,2017-01-05,10.2
518,2017-01-06,10.07
519,2017-01-07,9.78
520,2017-01-08,10.27
521,2017-01-09,10.2
522,2017-01-10,10.55
523,2017-01-11,9.83
524,2017-01-12,9.81
525,2017-01-13,9.78
526,2017-01-14,9.78
527,2017-01-15,9.88
528,2017-01-16,9.59
529,2017-01-17,10.14
530,2017-01-18,10.19
531,2017-01-19,10.43
532,2017-01-20,10.6
533,2017-01-21,10.91
534,2017-01-22,10.71
535,2017-01-23,10.78
536,2017-01-24,10.51
537,2017-01-25,10.51
538,2017-01-26,10.65
539,2017-01-27,10.51
540,2017-01-28,10.54
541,2017-01-29,10.47
542,2017-01-30,10.62
543,2017-01-31,10.71
544,2017-02-01,10.71
545,2017-02-02,10.78
546,2017-02-03,10.95
547,2017-02-04,11.32
548,2017-02-05,11.22
549,2017-02-06,11.32
550,2017-02-07,11.45
551,2017-02-08,11.39
552,2017-02-09,10.94
553,2017-02-10,11.34
554,2017-02-11,11.43
555,2017-02-12,11.42
556,2017-02-13,11.39
557,2017-02-14,13.0
558,2017-02-15,12.97
559,2017-02-16,12.95
560,2017-02-17,12.72
561,2017-02-18,12.83
562,2017-02-19,12.82
563,2017-02-20,12.52
564,2017-02-21,12.77
565,2017-02-22,12.69
566,2017-02-23,13.13
567,2017-02-24,13.11
568,2017-02-25,13.57
569,2017-02-26,14.59
570,2017-02-27,15.55
571,2017-02-28,16.07
572,2017-03-01,17.55
573,2017-03-02,19.08
574,2017-03-03,19.48
575,2017-03-04,18.61
576,2017-03-05,19.22
577,2017-03-06,19.75
578,2017-03-07,18.91
579,2017-03-08,16.54
580,2017-03-09,17.71
581,2017-03-10,19.13
582,2017-03-11,21.45
583,2017-03-12,23.31
584,2017-03-13,28.45
585,2017-03-14,28.58
586,2017-03-15,35.18
587,2017-03-16,45.51
588,2017-03-17,44.48
589,2017-03-18,34.0
590,2017-03-19,43.12
591,2017-03-20,42.51
592,2017-03-21,42.67
593,2017-03-22,41.65
594,2017-03-23,43.2
595,2017-03-24,53.19
596,2017-03-25,50.62
597,2017-03-26,50.63
598,2017-03-27,49.06
599,2017-03-28,50.25
600,2017-03-29,53.07
601,2017-03-30,51.91
602,2017-03-31,49.91
603,2017-04-01,50.6
604,2017-04-02,48.55
605,2017-04-03,44.13
606,2017-04-04,44.43
607,2017-04-05,44.9
608,2017-04-06,43.23
609,2017-04-07,42.31
610,2017-04-08,44.37
611,2017-04-09,43.72
612,2017-04-10,43.74
613,2017-04-11,43.74
614,2017-04-12,46.38
615,2017-04-13,49.97
616,2017-04-14,47.32
617,2017-04-15,48.89
618,2017-04-16,48.22
619,2017-04-17,47.94
620,2017-04-18,49.88
621,2017-04-19,47.88
622,2017-04-20,49.36
623,2017-04-21,48.27
624,2017-04-22,48.41
625,2017-04-23,48.75
626,2017-04-24,49.94
627,2017-04-25,50.09
628,2017-04-26,53.28
629,2017-04-27,63.14
630,2017-04-28,72.42
631,2017-04-29,69.83
632,2017-04-30,79.83
633,2017-05-01,77.53
634,2017-05-02,77.25
635,2017-05-03,80.37
636,2017-05-04,94.55
637,2017-05-05,90.79
638,2017-05-06,94.82
639,2017-05-07,90.46
640,2017-05-08,88.39
641,2017-05-09,86.27
642,2017-05-10,87.83
643,2017-05-11,88.2
644,2017-05-12,85.15
645,2017-05-13,87.96
646,2017-05-14,88.72
647,2017-05-15,90.32
648,2017-05-16,87.8
649,2017-05-17,86.98
650,2017-05-18,95.88
651,2017-05-19,124.38
652,2017-05-20,123.06
653,2017-05-21,148.0
654,2017-05-22,160.39
655,2017-05-23,169.5
656,2017-05-24,193.03
657,2017-05-25,177.33
658,2017-05-26,162.83
659,2017-05-27,156.63
660,2017-05-28,172.86
661,2017-05-29,194.17
662,2017-05-30,228.58
663,2017-05-31,228.64
664,2017-06-01,220.7
665,2017-06-02,222.04
666,2017-06-03,224.3
667,2017-06-04,244.96
668,2017-06-05,247.75
669,2017-06-06,264.26
670,2017-06-07,255.77
671,2017-06-08,259.41
672,2017-06-09,279.11
673,2017-06-10,335.95
674,2017-06-11,339.68
675,2017-06-12,394.66
676,2017-06-13,388.09
677,2017-06-14,343.84
678,2017-06-15,344.68
679,2017-06-16,353.61
680,2017-06-17,368.1
681,2017-06-18,351.53
682,2017-06-19,358.2
683,2017-06-20,350.53
684,2017-06-21,325.3
685,2017-06-22,320.97
686,2017-06-23,326.85
687,2017-06-24,304.54
688,2017-06-25,279.36
689,2017-06-26,253.68
690,2017-06-27,286.14
691,2017-06-28,315.86
692,2017-06-29,292.9
693,2017-06-30,280.68
694,2017-07-01,261.0
695,2017-07-02,283.99
696,2017-07-03,276.41
697,2017-07-04,269.05
698,2017-07-05,266.0
699,2017-07-06,265.88
700,2017-07-07,240.94
701,2017-07-08,245.67
702,2017-07-09,237.72
703,2017-07-10,205.76
704,2017-07-11,190.55
705,2017-07-12,224.15
706,2017-07-13,205.41
707,2017-07-14,197.14
708,2017-07-15,169.1
709,2017-07-16,155.42
710,2017-07-17,189.97
711,2017-07-18,227.09
712,2017-07-19,194.41
713,2017-07-20,226.33
714,2017-07-21,216.33
715,2017-07-22,230.47
716,2017-07-23,228.32
717,2017-07-24,225.48
718,2017-07-25,203.59
719,2017-07-26,202.88
720,2017-07-27,202.93
721,2017-07-28,191.21
722,2017-07-29,206.14
723,2017-07-30,196.78
724,2017-07-31,201.33
725,2017-08-01,225.9
726,2017-08-02,218.12
727,2017-08-03,224.39
728,2017-08-04,220.6
729,2017-08-05,253.09
730,2017-08-06,264.56
731,2017-08-07,269.94
732,2017-08-08,296.51
733,2017-08-09,295.28
734,2017-08-10,298.28
735,2017-08-11,309.32
736,2017-08-12,308.02
737,2017-08-13,296.62
738,2017-08-14,299.16
739,2017-08-15,286.52
740,2017-08-16,301.38
741,2017-08-17,300.3
742,2017-08-18,292.62
743,2017-08-19,293.02
744,2017-08-20,298.2
745,2017-08-21,321.85
746,2017-08-22,313.37
747,2017-08-23,317.4
748,2017-08-24,325.28
749,2017-08-25,330.06
750,2017-08-26,332.86
751,2017-08-27,347.88
752,2017-08-28,347.66
753,2017-08-29,372.35
754,2017-08-30,383.86
755,2017-08-31,388.33
756,2017-09-01,391.42
757,2017-09-02,351.03
758,2017-09-03,352.45
759,2017-09-04,303.7
760,2017-09-05,317.94
761,2017-09-06,338.92
762,2017-09-07,335.37
763,2017-09-08,306.72
764,2017-09-09,303.79
765,2017-09-10,299.21
766,2017-09-11,297.95
767,2017-09-12,294.1
768,2017-09-13,275.84
769,2017-09-14,223.14
770,2017-09-15,259.57
771,2017-09-16,254.49
772,2017-09-17,258.4
773,2017-09-18,297.53
774,2017-09-19,283.0
775,2017-09-20,283.56
776,2017-09-21,257.77
777,2017-09-22,262.94
778,2017-09-23,286.14
779,2017-09-24,282.6
780,2017-09-25,294.89
781,2017-09-26,288.64
782,2017-09-27,309.97
783,2017-09-28,302.77
784,2017-09-29,292.58
785,2017-09-30,302.77
786,2017-10-01,303.95
787,2017-10-02,296.81
788,2017-10-03,291.81
789,2017-10-04,291.68
790,2017-10-05,294.99
791,2017-10-06,308.33
792,2017-10-07,311.26
793,2017-10-08,309.49
794,2017-10-09,296.95
795,2017-10-10,298.46
796,2017-10-11,302.86
797,2017-10-12,302.89
798,2017-10-13,336.83
799,2017-10-14,338.81
800,2017-10-15,336.58
801,2017-10-16,334.23
802,2017-10-17,316.14
803,2017-10-18,313.54
804,2017-10-19,307.41
805,2017-10-20,303.08
806,2017-10-21,299.55
807,2017-10-22,294.03
808,2017-10-23,285.27
809,2017-10-24,296.5
810,2017-10-25,296.35
811,2017-10-26,295.54
812,2017-10-27,296.36
813,2017-10-28,293.35
814,2017-10-29,304.04
815,2017-10-30,306.8
816,2017-10-31,303.64
817,2017-11-01,289.42
818,2017-11-02,284.92
819,2017-11-03,304.51
820,2017-11-04,300.04
821,2017-11-05,296.23
822,2017-11-06,296.82
823,2017-11-07,291.84
824,2017-11-08,307.35
825,2017-11-09,319.66
826,2017-11-10,296.86
827,2017-11-11,314.23
828,2017-11-12,306.02
829,2017-11-13,314.6
830,2017-11-14,334.72
831,2017-11-15,331.2
832,2017-11-16,330.32
833,2017-11-17,331.72
834,2017-11-18,346.65
835,2017-11-19,354.6
836,2017-11-20,367.71
837,2017-11-21,360.52
838,2017-11-22,380.84
839,2017-11-23,406.57
840,2017-11-24,470.43
841,2017-11-25,464.61
842,2017-11-26,470.54
843,2017-11-27,475.24
844,2017-11-28,466.27
845,2017-11-29,427.42
846,2017-11-30,434.85
847,2017-12-01,461.58
848,2017-12-02,457.96
849,2017-12-03,462.81
850,2017-12-04,466.93
851,2017-12-05,453.96
852,2017-12-06,422.48
853,2017-12-07,421.15
854,2017-12-08,451.74
855,2017-12-09,472.86
856,2017-12-10,436.49
857,2017-12-11,513.29
858,2017-12-12,656.52
859,2017-12-13,699.09
860,2017-12-14,693.58
861,2017-12-15,684.27
862,2017-12-16,692.83
863,2017-12-17,717.71
864,2017-12-18,785.99
865,2017-12-19,812.5
866,2017-12-20,799.17
867,2017-12-21,789.39
868,2017-12-22,657.83
869,2017-12-23,700.44
870,2017-12-24,675.91
871,2017-12-25,723.14
872,2017-12-26,753.4
873,2017-12-27,739.94
874,2017-12-28,716.69
875,2017-12-29,739.6
876,2017-12-30,692.99
877,2017-12-31,741.13
878,2018-01-01,756.2
879,2018-01-02,861.97
880,2018-01-03,941.1
881,2018-01-04,944.83
882,2018-01-05,967.13
883,2018-01-06,1006.41
884,2018-01-07,1117.75
885,2018-01-08,1136.11
886,2018-01-09,1289.24
887,2018-01-10,1248.99
888,2018-01-11,1139.32
889,2018-01-12,1261.03
890,2018-01-13,1385.02
891,2018-01-14,1359.48
892,2018-01-15,1278.69
893,2018-01-16,1050.26
894,2018-01-17,1024.69
895,2018-01-18,1012.97
896,2018-01-19,1037.36
897,2018-01-20,1150.5
898,2018-01-21,1049.09
899,2018-01-22,999.64
900,2018-01-23,984.47
901,2018-01-24,1061.78
902,2018-01-25,1046.37
903,2018-01-26,1048.58
904,2018-01-27,1109.08
905,2018-01-28,1231.58
906,2018-01-29,1169.96
907,2018-01-30,1063.75
908,2018-01-31,1111.31
909,2018-02-01,1026.19
910,2018-02-02,917.47
911,2018-02-03,970.87
912,2018-02-04,827.59
913,2018-02-05,695.08
914,2018-02-06,785.01
915,2018-02-07,751.81
916,2018-02-08,813.55
917,2018-02-09,877.88
918,2018-02-10,850.75
919,2018-02-11,811.24
920,2018-02-12,865.27
921,2018-02-13,840.98
922,2018-02-14,920.11
923,2018-02-15,927.95
924,2018-02-16,938.02
925,2018-02-17,974.77
926,2018-02-18,913.9
927,2018-02-19,939.79
928,2018-02-20,885.52
929,2018-02-21,840.1
930,2018-02-22,804.63
931,2018-02-23,854.7
932,2018-02-24,833.49
933,2018-02-25,840.28
934,2018-02-26,867.62
935,2018-02-27,871.58
936,2018-02-28,851.5
937,2018-03-01,869.87
938,2018-03-02,855.6
939,2018-03-03,855.65
940,2018-03-04,864.83
941,2018-03-05,849.42
942,2018-03-06,815.69
943,2018-03-07,751.13
944,2018-03-08,698.83
945,2018-03-09,726.92
946,2018-03-10,682.3
947,2018-03-11,720.36
948,2018-03-12,697.02
949,2018-03-13,689.96
950,2018-03-14,613.15
951,2018-03-15,610.56
952,2018-03-16,600.53
953,2018-03-17,549.79
954,2018-03-18,537.38
955,2018-03-19,555.55
956,2018-03-20,557.57
957,2018-03-21,559.91
958,2018-03-22,539.89
959,2018-03-23,543.83
960,2018-03-24,520.16
961,2018-03-25,523.01
962,2018-03-26,486.25
963,2018-03-27,448.78
964,2018-03-28,445.93
965,2018-03-29,383.9
966,2018-03-30,393.82
967,2018-03-31,394.07
968,2018-04-01,378.85
969,2018-04-02,384.68
970,2018-04-03,415.93
971,2018-04-04,378.65
972,2018-04-05,381.36
973,2018-04-06,370.35
974,2018-04-07,384.98
975,2018-04-08,400.72
976,2018-04-09,399.02
977,2018-04-10,415.65
978,2018-04-11,430.42
979,2018-04-12,493.95
980,2018-04-13,494.96
981,2018-04-14,502.79
982,2018-04-15,534.15
983,2018-04-16,511.67
984,2018-04-17,503.03
985,2018-04-18,525.78
986,2018-04-19,567.25
987,2018-04-20,617.16
988,2018-04-21,605.17
989,2018-04-22,621.33
990,2018-04-23,644.13
991,2018-04-24,703.35
992,2018-04-25,617.73
993,2018-04-26,661.45
994,2018-04-27,643.33
995,2018-04-28,683.02
996,2018-04-29,689.31
997,2018-04-30,670.04
998,2018-05-01,670.81
999,2018-05-02,686.74
1000,2018-05-03,777.62
1001,2018-05-04,784.21
1002,2018-05-05,816.58
1003,2018-05-06,790.39
1004,2018-05-07,752.4
1005,2018-05-08,747.79
1006,2018-05-09,751.27
1007,2018-05-10,723.61
1008,2018-05-11,677.8
1009,2018-05-12,683.64
1010,2018-05-13,729.34
1011,2018-05-14,727.41
1012,2018-05-15,705.64
1013,2018-05-16,706.72
1014,2018-05-17,668.38
1015,2018-05-18,693.57
1016,2018-05-19,696.05
1017,2018-05-20,715.15
1018,2018-05-21,696.73
1019,2018-05-22,640.84
1020,2018-05-23,577.01
1021,2018-05-24,602.59
1022,2018-05-25,584.77
1023,2018-05-26,585.76
1024,2018-05-27,569.64
1025,2018-05-28,512.03
1026,2018-05-29,566.59
1027,2018-05-30,557.12
1028,2018-05-31,577.23
1029,2018-06-01,579.01
1030,2018-06-02,590.53
1031,2018-06-03,619.04
1032,2018-06-04,591.31
1033,2018-06-05,608.23
1034,2018-06-06,606.3
1035,2018-06-07,604.44
1036,2018-06-08,599.55
1037,2018-06-09,593.38
1038,2018-06-10,524.74
1039,2018-06-11,531.15
1040,2018-06-12,494.53
1041,2018-06-13,476.3
1042,2018-06-14,519.83
1043,2018-06-15,487.51
1044,2018-06-16,497.22
1045,2018-06-17,496.74
1046,2018-06-18,517.63
1047,2018-06-19,538.45
1048,2018-06-20,536.16
1049,2018-06-21,525.77
1050,2018-06-22,462.16
1051,2018-06-23,474.18
1052,2018-06-24,455.25
1053,2018-06-25,458.82
1054,2018-06-26,429.58
1055,2018-06-27,441.75
1056,2018-06-28,420.72
1057,2018-06-29,435.25
1058,2018-06-30,453.42
1059,2018-07-01,451.95
1060,2018-07-02,476.58
1061,2018-07-03,461.95
1062,2018-07-04,467.19
1063,2018-07-05,467.55
1064,2018-07-06,469.93
