,date,open
103,2020-09-11,367.9768770851607
104,2020-09-12,373.9740138888732
105,2020-09-13,387.4574676589276
106,2020-09-14,366.18849312743214
107,2020-09-15,377.2168373246882
108,2020-09-16,364.01657709719245
109,2020-09-17,364.7664537608228
110,2020-09-18,389.36979279621727
111,2020-09-19,384.4289875015509
112,2020-09-20,385.1463087209551
113,2020-09-21,370.7348823598672
114,2020-09-22,340.09569082269536
115,2020-09-23,344.1822505672368
116,2020-09-24,320.481997535683
117,2020-09-25,349.03764601409114
118,2020-09-26,352.0063274005086
119,2020-09-27,354.34325012631854
120,2020-09-28,359.6374004184135
121,2020-09-29,353.78524317483624
122,2020-09-30,359.92439225853263
123,2020-10-01,359.9866162871377
124,2020-10-02,352.8112146034418
125,2020-10-03,345.870620300725
126,2020-10-04,346.00920429296553
127,2020-10-05,352.35448172391744
128,2020-10-06,355.0406278684229
129,2020-10-07,340.8708947303186
130,2020-10-08,342.26489259533133
131,2020-10-09,350.5254578444977
132,2020-10-10,365.07667105625166
133,2020-10-11,370.7148109539402
134,2020-10-12,374.10364091529993
135,2020-10-13,386.7648150980856
136,2020-10-14,381.07110396286487
137,2020-10-15,378.8369185417633
138,2020-10-16,377.729674779917
139,2020-10-17,365.52456171006367
140,2020-10-18,368.516563208217
141,2020-10-19,378.4563084848345
142,2020-10-20,379.3918853059944
143,2020-10-21,368.3313478264675
144,2020-10-22,391.9363992817313
145,2020-10-23,414.2504337000517
146,2020-10-24,409.6209159286633
147,2020-10-25,412.21543741255215
148,2020-10-26,405.3091905993245
149,2020-10-27,393.0184476605093
150,2020-10-28,404.1717229079649
151,2020-10-29,389.0391970646184
152,2020-10-30,381.8363929495643
153,2020-10-31,382.5848968420543
154,2020-11-01,385.2658317514344
155,2020-11-02,396.98071559353167
156,2020-11-03,382.9535171596225
157,2020-11-04,387.8907875831434
158,2020-11-05,403.6088242738503
159,2020-11-06,417.4616962698489
160,2020-11-07,456.1749264631265
161,2020-11-08,434.75429530804496
162,2020-11-09,454.484312932236
163,2020-11-10,443.3888015369481
164,2020-11-11,451.1144289344264
165,2020-11-12,463.5985131696097
166,2020-11-13,462.995217693232
167,2020-11-14,473.7437610237579
168,2020-11-15,461.1727944506754
169,2020-11-16,446.0614121946676
170,2020-11-17,460.37570290748727
171,2020-11-18,482.5503753102976
172,2020-11-19,479.6375541778036
173,2020-11-20,471.5353580617068
174,2020-11-21,510.2209095924901
175,2020-11-22,551.6100613897263
176,2020-11-23,562.2983605211687
177,2020-11-24,608.9248234482676
178,2020-11-25,605.170357596151
179,2020-11-26,567.9622837440396
180,2020-11-27,520.9713892911791
181,2020-11-28,519.3717901485204
182,2020-11-29,537.8770580824788
183,2020-11-30,578.17983350159
184,2020-12-01,616.3764414668176
185,2020-12-02,585.4457059048966
186,2020-12-03,597.3579431280484
187,2020-12-04,615.7055350239013
188,2020-12-05,567.2330081056701
189,2020-12-06,598.7261542456483
190,2020-12-07,602.7255864226379
191,2020-12-08,591.1307626241443
192,2020-12-09,554.8192450767056
193,2020-12-10,573.9290145894145
194,2020-12-11,559.9681688060556
195,2020-12-12,545.831181385572
196,2020-12-13,568.7790640376395
197,2020-12-14,590.0171399342095
198,2020-12-15,587.0517891248463
199,2020-12-16,589.2456269001681
200,2020-12-17,640.3165887641798
201,2020-12-18,640.9861836534208
202,2020-12-19,655.1125290526936
203,2020-12-20,656.2794873827078
204,2020-12-21,635.1576418289446
205,2020-12-22,609.3650495167211
206,2020-12-23,636.242993953887
207,2020-12-24,579.6930576063451
208,2020-12-25,615.1473803925743
209,2020-12-26,628.6046210461889
210,2020-12-27,638.5076062478296
211,2020-12-28,687.8791083709357
212,2020-12-29,731.4184801568238
213,2020-12-30,734.2055078466159
214,2020-12-31,753.4125718120187
215,2021-01-01,738.526091686949
216,2021-01-02,727.561544955209
217,2021-01-03,778.1925675280806
218,2021-01-04,988.5238265117968
219,2021-01-05,1048.5543751315683
220,2021-01-06,1109.862354475758
221,2021-01-07,1216.6626808298693
222,2021-01-08,1222.4121758999222
223,2021-01-09,1231.8469625262533
224,2021-01-10,1289.6700000000003
225,2021-01-11,1246.0980699114948
226,2021-01-12,1080.1306110112337
227,2021-01-13,1041.457901495474
228,2021-01-14,1143.274014563215
229,2021-01-15,1238.3140826113467
230,2021-01-16,1179.166708660795
231,2021-01-17,1214.540351021344
232,2021-01-18,1238.157663660039
233,2021-01-19,1272.5365202415437
234,2021-01-20,1345.498599619723
235,2021-01-21,1385.9490117327846
236,2021-01-22,1108.9854941151086
237,2021-01-23,1225.245041440091
238,2021-01-24,1225.7246097419445
239,2021-01-25,1392.8031010132363
240,2021-01-26,1316.3209978875627
241,2021-01-27,1366.98268927978
242,2021-01-28,1247.657047413585
243,2021-01-29,1339.5334219899137
244,2021-01-30,1405.433938811217
245,2021-01-31,1373.3715042344384
246,2021-02-01,1282.8831690072193
247,2021-02-02,1387.2791592524206
248,2021-02-03,1521.4284311154506
249,2021-02-04,1666.6615034416482
250,2021-02-05,1605.8287640348658
251,2021-02-06,1723.176872362099
252,2021-02-07,1675.0646820694192
253,2021-02-08,1606.9208083637752
254,2021-02-09,1756.378719212651
255,2021-02-10,1774.8366927671232
256,2021-02-11,1747.250770231345
257,2021-02-12,1789.6024423417005
258,2021-02-13,1848.6449277674983
259,2021-02-14,1817.838911176603
260,2021-02-15,1806.9228220923665
261,2021-02-16,1776.84367184773
262,2021-02-17,1785.674192597742
263,2021-02-18,1850.82886525036
264,2021-02-19,1939.3249113330376
265,2021-02-20,1957.175275700396
266,2021-02-21,1914.61
267,2021-02-22,1937.3900000000003
268,2021-02-23,1779.68
269,2021-02-24,1585.0
270,2021-02-25,1625.3
271,2021-02-26,1482.518680921737
272,2021-02-27,1445.2390501886928
273,2021-02-28,1460.4259366288877
274,2021-03-01,1422.393761491446
275,2021-03-02,1572.9
276,2021-03-03,1485.04
277,2021-03-04,1563.6199999999997
278,2021-03-05,1540.86
279,2021-03-06,1534.82
280,2021-03-07,1658.68
281,2021-03-08,1739.33
282,2021-03-09,1839.01
283,2021-03-10,1876.53
284,2021-03-11,1778.04
285,2021-03-12,1833.58
286,2021-03-13,1767.79
287,2021-03-14,1891.4406692701905
288,2021-03-15,1848.412960628658
289,2021-03-16,1795.3818350516844
290,2021-03-17,1812.0
291,2021-03-18,1829.11
292,2021-03-19,1776.56
293,2021-03-20,1808.86
294,2021-03-21,1801.1500000000003
295,2021-03-22,1784.0
296,2021-03-23,1683.53
297,2021-03-24,1672.54
298,2021-03-25,1581.79
299,2021-03-26,1587.08
300,2021-03-27,1700.1
301,2021-03-28,1713.88
302,2021-03-29,1684.07
303,2021-03-30,1822.18
304,2021-03-31,1841.606752554648
305,2021-04-01,1919.7174343847971
306,2021-04-02,1968.1301357951293
307,2021-04-03,2134.347459740499
308,2021-04-04,2008.9328414428223
309,2021-04-05,2078.46
310,2021-04-06,2115.97
311,2021-04-07,2113.0
312,2021-04-08,1967.5
313,2021-04-09,2079.0553381705013
314,2021-04-10,2066.74
315,2021-04-11,2132.08
316,2021-04-12,2150.54
317,2021-04-13,2138.345296465069
318,2021-04-14,2301.245808351661
319,2021-04-15,2431.9955430449586
320,2021-04-16,2516.645382364011
321,2021-04-17,2421.891770182209
322,2021-04-18,2326.18
323,2021-04-19,2250.23
324,2021-04-20,2170.81
325,2021-04-21,2343.28
326,2021-04-22,2370.46
327,2021-04-23,2414.92
328,2021-04-24,2357.94
329,2021-04-25,2231.0
330,2021-04-26,2318.42
331,2021-04-27,2534.0
332,2021-04-28,2667.8621721579093
333,2021-04-29,2750.2618251777885
334,2021-04-30,2758.439058789445
335,2021-05-01,2776.4438924203214
336,2021-05-02,2948.92
337,2021-05-03,2951.6863803228102
338,2021-05-04,3432.945037039985
339,2021-05-05,3240.640744598555
340,2021-05-06,3529.070382265696
341,2021-05-07,3492.459978134096
342,2021-05-08,3484.200222728871
343,2021-05-09,3917.2352494166735
344,2021-05-10,3922.96
345,2021-05-11,3946.960000000001
346,2021-05-12,4172.33
347,2021-05-13,3825.0
348,2021-05-14,3708.95
349,2021-05-15,4094.99
350,2021-05-16,3627.19
351,2021-05-17,3588.29
352,2021-05-18,3283.29
353,2021-05-19,3386.3124927371355
354,2021-05-20,2442.614147126982
355,2021-05-21,2774.514775741053
356,2021-05-22,2441.27
357,2021-05-23,2289.32
358,2021-05-24,2115.75
359,2021-05-25,2635.6
360,2021-05-26,2704.02
361,2021-05-27,2873.66
362,2021-05-28,2730.02
363,2021-05-29,2406.28
364,2021-05-30,2284.03
365,2021-05-31,2373.63
366,2021-06-01,2726.78
367,2021-06-02,2643.82
368,2021-06-03,2706.64
369,2021-06-04,2856.0576878323773
370,2021-06-05,2690.896727759603
371,2021-06-06,2629.885236139958
372,2021-06-07,2718.68
373,2021-06-08,2606.991436097317
374,2021-06-09,2509.0481454222386
375,2021-06-10,2610.6339384404746
376,2021-06-11,2470.997378945105
377,2021-06-12,2354.813968328313
378,2021-06-13,2370.7244163315536
379,2021-06-14,2515.99
380,2021-06-15,2582.48351174172
381,2021-06-16,2543.37232026788
382,2021-06-17,2367.73
383,2021-06-18,2371.14
384,2021-06-19,2225.42
385,2021-06-20,2158.15
386,2021-06-21,2257.07
387,2021-06-22,1893.57
388,2021-06-23,1871.62
389,2021-06-24,1972.6
390,2021-06-25,1989.1746857333203
391,2021-06-26,1809.536755472875
392,2021-06-27,1830.648269855448
393,2021-06-28,1983.3147620708844
394,2021-06-29,2083.55393099078
395,2021-06-30,2166.935246988732
396,2021-07-01,2276.454652261812
397,2021-07-02,2107.1780762722456
398,2021-07-03,2159.59
399,2021-07-04,2225.09
400,2021-07-05,2317.36
401,2021-07-06,2201.93
402,2021-07-07,2317.8
403,2021-07-08,2316.82
404,2021-07-09,2116.96
405,2021-07-10,2147.1
406,2021-07-11,2115.97
407,2021-07-12,2139.16
408,2021-07-13,2030.9373090250756
409,2021-07-14,1940.3789410867064
410,2021-07-15,1994.2472409090424
411,2021-07-16,1921.8790793988412
412,2021-07-17,1877.1800321006583
413,2021-07-18,1900.009304840352
414,2021-07-19,1889.0524842584505
415,2021-07-20,1818.8980247707404
416,2021-07-21,1791.5800000000002
417,2021-07-22,1993.4400000000005
418,2021-07-23,2024.75
419,2021-07-24,2113.34
420,2021-07-25,2184.86
421,2021-07-26,2192.9093564210693
422,2021-07-27,2228.519063846901
423,2021-07-28,2300.6418371592904
424,2021-07-29,2300.521332787003
425,2021-07-30,2386.87
426,2021-07-31,2453.930753674074
427,2021-08-01,2524.01
428,2021-08-02,2562.69
429,2021-08-03,2607.414173261105
430,2021-08-04,2512.638096994073
431,2021-08-05,2727.4078131495626
432,2021-08-06,2829.048483072888
433,2021-08-07,2891.1932377973944
434,2021-08-08,3158.3
435,2021-08-09,3021.0
436,2021-08-10,3150.6
437,2021-08-11,3141.682338364621
438,2021-08-12,3162.66129009663
439,2021-08-13,3048.0692509121427
440,2021-08-14,3319.8172492519734
441,2021-08-15,3272.6877791147454
442,2021-08-16,3317.24
443,2021-08-17,3144.49
444,2021-08-18,3011.01
445,2021-08-19,3024.53
446,2021-08-20,3184.998503409503
447,2021-08-21,3285.493668833158
448,2021-08-22,3224.0524288883166
449,2021-08-23,3238.999045290467
450,2021-08-24,3325.1786494322564
451,2021-08-25,3177.16541061058
452,2021-08-26,3231.3135250448368
453,2021-08-27,3084.817942340545
454,2021-08-28,3270.666681176265
455,2021-08-29,3247.583009530734
456,2021-08-30,3228.658733998249
457,2021-08-31,3227.239908228629
458,2021-09-01,3406.227273299599
459,2021-09-02,3823.9764216137382
460,2021-09-03,3787.989113667788
461,2021-09-05,3845.3139762229816
462,2021-09-06,3952.15447882299
463,2021-09-07,3928.39445894073
464,2021-09-08,3434.0373846829584
465,2021-09-09,3501.631765670125
466,2021-09-10,3426.51
467,2021-09-11,3222.85
468,2021-09-12,3263.88
469,2021-09-13,3400.11
470,2021-09-14,3280.73
471,2021-09-15,3438.91
472,2021-09-16,3615.65
473,2021-09-17,3563.86
474,2021-09-18,3392.96
475,2021-09-19,3428.16
476,2021-09-20,3343.34
477,2021-09-21,2971.93
478,2021-09-22,2779.85
479,2021-09-23,3078.323355703091
480,2021-09-24,3154.360772068745
481,2021-09-25,2931.0372607018835
482,2021-09-26,2924.08170851852
483,2021-09-27,3061.9656624913478
484,2021-09-28,2925.7696065594496
485,2021-09-29,2806.2695459220336
486,2021-09-30,2850.14
487,2021-10-01,3000.4658983387417
488,2021-10-02,3310.963182299544
489,2021-10-03,3395.27
490,2021-10-04,3416.92
491,2021-10-05,3385.32
492,2021-10-06,3515.24
493,2021-10-07,3573.84
494,2021-10-08,3589.74
495,2021-10-09,3556.25
496,2021-10-10,3571.7
497,2021-10-11,3410.0
498,2021-10-12,3542.701250818885
499,2021-10-13,3490.6501048910145
500,2021-10-14,3608.188717798269
501,2021-10-15,3791.66
502,2021-10-16,3868.7199999999993
503,2021-10-17,3825.19
504,2021-10-18,3854.37
505,2021-10-19,3748.31
506,2021-10-20,3887.87
507,2021-10-21,4154.42
508,2021-10-22,4053.9646712070535
509,2021-10-23,3971.504248808216
510,2021-10-24,4168.50777826765
511,2021-10-25,4082.2778371118034
512,2021-10-26,4220.817103616245
513,2021-10-27,4131.247953517975
514,2021-10-28,3923.7357100727454
515,2021-10-29,4287.945607447652
516,2021-10-30,4426.66
517,2021-10-31,4328.81
518,2021-11-01,4295.35
519,2021-11-02,4324.21
520,2021-11-03,4598.0
521,2021-11-04,4605.6
522,2021-11-05,4538.27
523,2021-11-06,4475.88
524,2021-11-07,4511.98
525,2021-11-08,4620.81
526,2021-11-09,4805.99
527,2021-11-10,4734.091714960123
528,2021-11-11,4632.486098048668
529,2021-11-12,4721.87
530,2021-11-13,4667.465909505719
531,2021-11-14,4644.711091524745
532,2021-11-15,4626.850572643559
533,2021-11-16,4545.67
534,2021-11-17,4222.67
535,2021-11-18,4289.441601812334
536,2021-11-19,4009.87
537,2021-11-20,4303.6
538,2021-11-21,4416.39
539,2021-11-22,4265.87
540,2021-11-23,4083.65
541,2021-11-24,4342.941624261094
542,2021-11-25,4272.973574072318
543,2021-11-26,4523.540108999792
544,2021-11-27,4043.396244048088
545,2021-11-28,4090.091254095144
546,2021-11-29,4309.572989283458
547,2021-11-30,4447.239125933215
548,2021-12-01,4611.465074124818
549,2021-12-02,4586.677824513637
550,2021-12-03,4509.911634406562
551,2021-12-04,4209.927107015021
552,2021-12-05,4129.425183019701
553,2021-12-06,4205.791293910909
554,2021-12-07,4365.21171217759
555,2021-12-08,4307.713044514378
556,2021-12-09,4469.777451197406
557,2021-12-10,4104.955036847229
558,2021-12-11,3884.923779601527
559,2021-12-12,4088.933858075914
560,2021-12-13,4132.331946465093
561,2021-12-14,3784.9258794006655
562,2021-12-15,3861.142296941727
563,2021-12-16,4021.82030065998
564,2021-12-17,3957.2800000000007
565,2021-12-18,3876.5087290289766
566,2021-12-19,3957.2
567,2021-12-20,3929.81
568,2021-12-21,3952.27
569,2021-12-22,4021.41
570,2021-12-23,3986.37
571,2021-12-24,4120.03
572,2021-12-25,4045.15
573,2021-12-26,4093.56
574,2021-12-27,4069.17
575,2021-12-28,4031.6
576,2021-12-29,3797.94
577,2021-12-30,3637.27
578,2021-12-31,3706.97
579,2022-01-01,3691.71
580,2022-01-02,3767.18
581,2022-01-03,3820.22
582,2022-01-04,3762.93
583,2022-01-05,3785.060826533017
584,2022-01-06,3538.5138464453344
585,2022-01-07,3406.335465557665
586,2022-01-08,3197.876288682678
587,2022-01-09,3080.649782415343
588,2022-01-10,3147.7
589,2022-01-11,3086.95
590,2022-01-12,3246.53
591,2022-01-13,3371.01
592,2022-01-14,3238.5900000000006
593,2022-01-15,3310.184792868072
594,2022-01-16,3331.28
595,2022-01-17,3353.92
596,2022-01-18,3213.3
597,2022-01-19,3159.81
598,2022-01-20,3092.48
599,2022-01-21,2975.02
600,2022-01-22,2569.0088153038
601,2022-01-23,2411.499011112963
602,2022-01-24,2541.4195305177604
603,2022-01-25,2441.7736821174726
604,2022-01-26,2460.616994162383
605,2022-01-27,2460.65
606,2022-01-28,2423.19940233236
607,2022-01-29,2543.45
608,2022-01-30,2603.725042414187
609,2022-01-31,2603.199458441468
610,2022-02-01,2689.866148548916
611,2022-02-02,2789.6487126976053
612,2022-02-03,2682.6851783796783
613,2022-02-04,2697.163601077906
614,2022-02-05,2998.1024144543453
615,2022-02-06,3020.4833780620006
616,2022-02-07,3064.1945821812483
617,2022-02-08,3141.862486397481
618,2022-02-09,3119.57
619,2022-02-10,3246.5041182592854
620,2022-02-11,3074.998443820297
621,2022-02-12,2923.61
622,2022-02-13,2919.99
623,2022-02-14,2877.5402074802632
624,2022-02-15,2932.5
625,2022-02-16,3179.37
626,2022-02-17,3126.97
627,2022-02-18,2886.29
628,2022-02-19,2780.08
629,2022-02-20,2764.7571983992384
630,2022-02-21,2622.73925571702
631,2022-02-22,2569.447974458169
632,2022-02-23,2637.986410108112
633,2022-02-24,2581.0162816545107
634,2022-02-25,2595.03390313625
635,2022-02-26,2769.494275254428
636,2022-02-27,2780.7296625390136
637,2022-02-28,2618.160249563003
638,2022-03-01,2923.514372592773
639,2022-03-02,2977.72655560932
640,2022-03-03,2948.75958109655
641,2022-03-04,2830.292693289794
642,2022-03-05,2623.1835585172885
643,2022-03-06,2665.792972150628
644,2022-03-07,2550.542599378679
645,2022-03-08,2492.8145762405807
646,2022-03-09,2577.0652179859226
647,2022-03-10,2727.9496524870947
648,2022-03-11,2611.153848395468
649,2022-03-12,2556.435944025707
650,2022-03-13,2569.285581820376
651,2022-03-14,2516.1877998134773
652,2022-03-15,2591.026255030243
653,2022-03-16,2619.305369103578
654,2022-03-17,2775.108244661405
655,2022-03-18,2814.671346231399
656,2022-03-19,2939.391676885696
657,2022-03-20,2952.131861570331
658,2022-03-21,2862.2407644470586
659,2022-03-22,2890.8271778070343
660,2022-03-23,2970.19651718068
661,2022-03-24,3037.6858189341724
662,2022-03-25,3112.375209078151
663,2022-03-26,3104.20847829821
664,2022-03-27,3148.3640256674207
665,2022-03-28,3296.276845790935
666,2022-03-29,3339.4932098676827
667,2022-03-30,3399.8848759503926
668,2022-03-31,3386.709089988791
669,2022-04-01,3282.9012550845773
670,2022-04-02,3456.5190902117743
671,2022-04-03,3449.392374190234
672,2022-04-04,3522.3779752511105
673,2022-04-05,3520.687233609965
674,2022-04-06,3406.81714095906
675,2022-04-07,3168.851369355872
676,2022-04-08,3227.708984892261
677,2022-04-09,3192.7024079463795
678,2022-04-10,3259.004929409964
679,2022-04-11,3203.440483517524
680,2022-04-12,2979.650499491285
681,2022-04-13,3027.962117856179
682,2022-04-14,3118.9863131843667
683,2022-04-15,3021.84534831679
684,2022-04-16,3040.192383930232
685,2022-04-17,3060.45498026737
686,2022-04-18,2988.6833159466632
687,2022-04-19,3056.220727294478
688,2022-04-20,3098.656698364832
689,2022-04-21,3075.1531494592973
690,2022-04-22,2983.9999612212937
691,2022-04-23,2963.1133096480853
692,2022-04-24,2933.368354255668
693,2022-04-25,2922.2345398565426
694,2022-04-26,3007.286820610516
695,2022-04-27,2809.5944621978883
696,2022-04-28,2883.687632153008
697,2022-04-29,2935.910511336029
698,2022-04-30,2817.305516292124
699,2022-05-01,2726.80075922284
700,2022-05-02,2825.2216036453506
701,2022-05-03,2855.0381859242407
702,2022-05-04,2780.5579870804145
703,2022-05-05,2940.26872357461
704,2022-05-06,2745.485214511312
705,2022-05-07,2692.1575592026848
706,2022-05-08,2634.805943015932
707,2022-05-09,2519.404934662356
708,2022-05-10,2228.4723704016005
709,2022-05-11,2340.511531839325
710,2022-05-12,2079.382456801796
711,2022-05-13,1954.3690593021345
712,2022-05-14,2006.576701729788
713,2022-05-15,2054.0498603124597
714,2022-05-16,2142.69
715,2022-05-17,2020.646801942236
716,2022-05-18,2088.96
717,2022-05-19,1912.0211657570685
718,2022-05-20,2017.57
719,2022-05-21,1956.7643723038905
720,2022-05-22,1974.19
721,2022-05-23,2037.4700000000005
722,2022-05-24,1975.13
723,2022-05-25,1978.15
724,2022-05-26,1934.9291273931108
725,2022-05-27,1790.9736942679383
726,2022-05-28,1726.926152141354
727,2022-05-29,1790.1874553273594
728,2022-05-30,1811.0909382888929
729,2022-05-31,1998.3717731916577
